source,experiment,stain,subject_id,intensity_mean,intensity_std,intensity_skew,intensity_kurt,freq_band0,freq_band1,freq_band2,freq_band3,freq_band4,grad_mean,grad_std,gmm_mean1,gmm_mean2,gmm_weight1,gmm_std1,PC1,PC2,PC3,PC4,PC5
synthetic,E,,synth_E_136,10.30872,3.1039133,-0.85546035,-0.5100876,2.339419,1.9150928,2.5779579,2.9047325,3.1381462,1.8204242,0.50206393,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.9830837,-1.6882594,0.8719653,-0.29080898,-0.08731781
synthetic,E,,synth_E_137,9.666953,4.50511,-0.9093595,-0.51187474,2.371348,1.7552266,2.2207508,2.5530643,2.7910862,2.1818993,1.0521802,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.4835148,-1.1562845,1.7613524,1.0526565,0.0822282
synthetic,E,,synth_E_138,13.172792,4.694924,-0.9304183,-0.51203626,2.5026228,1.9313316,2.644202,2.9715505,3.1738963,1.9134746,0.4705269,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.8120203,-2.578602,1.2459983,1.0979574,-0.25228912
synthetic,E,,synth_E_139,18.076757,2.94038,-0.9201302,-0.5122014,2.2859018,2.0501373,2.837838,3.3087707,3.6610675,6.153535,3.8138654,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.510067,1.0457618,-1.2483767,1.1720526,1.9375732
synthetic,E,,synth_E_140,11.868889,4.4768844,-0.9102282,-0.51192546,2.4341052,1.8520384,2.4831414,2.8453865,3.0836174,1.7587801,0.595323,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.489604,-2.291304,1.3614801,0.9223591,-0.1113147
synthetic,E,,synth_E_141,3.2288067,3.0681002,-0.79502016,-0.5077674,1.588996,0.71379983,0.4921832,0.85265094,1.15227,1.4307146,0.7682159,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-9.693016,-0.102384746,0.827165,1.1881369,0.065928414
synthetic,E,,synth_E_142,18.640547,3.841696,-0.943961,-0.51219213,2.427594,2.0860949,2.850461,3.300874,3.6214414,1.510232,0.10436241,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.6761417,-4.541727,-0.6637238,0.8661865,-0.08889459
synthetic,E,,synth_E_143,22.994614,1.6100112,-0.9143384,-0.51213175,2.9775348,2.7119215,3.750047,4.070069,4.2271013,2.5845177,1.71924,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,10.265308,-4.0670137,-2.5236602,-0.6572517,1.5761172
synthetic,E,,synth_E_144,10.314046,2.8767986,-0.8989657,-0.5103295,2.0012019,1.6812147,2.2945566,2.735482,3.0791478,1.5505017,0.3453889,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.230977,-1.9779115,0.44084656,-0.22930638,-0.1098523
synthetic,E,,synth_E_145,7.3216853,4.2623754,-0.8598003,-0.5106803,2.002821,1.3971182,1.6988138,2.0691721,2.3997974,2.1542807,1.0708765,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.9392853,-0.519323,1.7074639,1.1717278,0.05359222
synthetic,E,,synth_E_146,5.2294374,2.6593366,-0.8587185,-0.5105276,1.8030293,1.5678432,2.18152,2.528165,2.7497196,4.161346,2.6318939,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-6.130936,2.5688138,1.4862386,-0.26945424,0.96110225
synthetic,E,,synth_E_147,8.783502,2.8639445,-0.88449854,-0.51139665,2.281518,1.9751989,2.774194,3.1256137,3.3628283,4.549284,2.8247848,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.400837,1.9877717,1.2969865,-0.3315944,1.1189134
synthetic,E,,synth_E_148,7.434971,4.2041388,-0.8828032,-0.51142406,1.7715565,1.3140461,1.3987017,1.74676,2.038149,3.440345,1.7523819,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.675354,0.7885599,1.2260872,1.7688556,0.30703318
synthetic,E,,synth_E_149,10.040374,3.6894603,-0.95014685,-0.5119872,2.3749394,2.3040342,3.059017,3.3535233,3.550103,3.280995,1.3696917,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.4475069,-0.022879124,1.7823948,-0.2650721,0.11888005
synthetic,E,,synth_E_150,16.765587,4.1874747,-0.94240826,-0.51218367,2.6975195,2.2087955,3.0391371,3.4739366,3.7940621,1.4571899,0.47161895,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.1826477,-3.9357488,0.4233805,0.61149454,0.11271669
synthetic,E,,synth_E_151,14.932536,4.284425,-0.97299206,-0.5118994,2.57324,2.534841,3.4857304,3.930045,4.2509303,1.9909233,0.6334126,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.959509,-2.8276632,1.4011487,-0.073989615,-0.038478598
synthetic,E,,synth_E_152,15.191746,4.7443357,-0.9359449,-0.5121327,2.6236022,2.119241,2.8800964,3.276461,3.5418296,2.1001391,0.9160004,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.8981495,-2.8277564,1.0471324,1.1208065,0.16963948
synthetic,E,,synth_E_153,9.721534,1.7281576,-0.86601835,-0.5095306,2.0895374,1.8923742,2.7301204,3.1822681,3.5097022,7.3677077,1.9798722,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.019887,4.068096,-0.19313896,-0.7381035,-0.3817289
synthetic,E,,synth_E_154,16.869972,2.7303355,-0.8983253,-0.51182544,2.6769671,2.3309503,3.216682,3.5488865,3.7712464,3.4707549,1.738507,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.7805595,-1.6286237,-0.62379193,-0.05621414,0.85967934
synthetic,E,,synth_E_155,19.05635,2.129259,-0.9924721,-0.5112748,2.8283572,2.745327,3.7608824,4.0665455,4.2219577,6.493186,2.1166725,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.8035183,0.66584945,-1.3944415,-0.40735078,0.3955834
synthetic,E,,synth_E_156,9.575101,3.5599387,-0.8628464,-0.5108936,2.1806874,1.9045385,2.7219446,3.1038015,3.346551,6.382236,3.376724,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.1544895,3.512983,1.3505253,0.5814768,0.9645281
synthetic,E,,synth_E_157,9.740102,3.0894852,-0.8737102,-0.5113551,2.4300609,2.1063707,3.0460875,3.4139276,3.6359334,5.8098516,3.1506042,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.0023966,2.951537,1.377062,-0.20020954,1.0025766
synthetic,E,,synth_E_158,18.711273,1.9910759,-0.93992,-0.51036215,2.722999,2.5571637,3.4992754,3.789331,3.9184604,4.2184258,1.3535851,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.666033,-1.5337667,-1.5486957,-0.5366811,0.45446968
synthetic,E,,synth_E_159,14.483156,3.3385842,-0.9753316,-0.5119183,2.5508623,2.572171,3.5354173,3.8730135,4.0351586,6.090644,2.490165,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.596943,1.6375768,0.58645046,-0.0012531728,0.47789907
synthetic,E,,synth_E_160,9.468312,4.8112197,-0.8979213,-0.5116395,2.5076764,1.9179364,2.4314737,2.7328281,2.9255571,2.2800658,1.2759233,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.4658718,-0.9462012,2.2649355,1.0266454,0.19552673
synthetic,E,,synth_E_161,6.2874284,3.610779,-0.8738962,-0.5110823,2.2011151,1.8165642,2.20907,2.3767724,2.5611413,2.5895603,1.6298094,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-5.5415087,0.4396683,1.9868597,0.2362981,0.477327
synthetic,E,,synth_E_162,12.631412,3.90895,-0.90276235,-0.51168007,2.3635755,1.78603,2.4306762,2.8702085,3.1678884,1.6705801,0.3234001,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.090314865,-2.629381,0.69940865,0.6195265,-0.2194706
synthetic,E,,synth_E_163,11.8078985,2.670917,-0.8879252,-0.5115991,2.2140307,1.9329377,2.7305117,3.1735122,3.48193,5.75521,3.3082492,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.63842773,2.3619092,0.2120496,0.15351059,1.3408241
synthetic,E,,synth_E_164,8.130828,4.0688186,-0.8902076,-0.5115686,2.3521914,1.6760447,2.1331332,2.4754238,2.756954,1.7896224,0.8153043,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.0641994,-1.1060349,1.8386813,0.55983603,-0.0180801
synthetic,E,,synth_E_165,9.364347,2.8266017,-0.92499363,-0.51053405,2.2986069,1.9642694,2.688787,3.0708618,3.3137472,0.88593906,0.025232915,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.0438452,-2.3611274,1.1317986,-0.95969737,-0.24149169
synthetic,E,,synth_E_166,3.0792644,1.9948274,-0.8306931,-0.50917584,1.4537164,1.2177912,1.7902905,2.182264,2.418588,3.4321806,2.0602343,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-8.613712,2.3777359,1.1860527,-0.67710686,0.68005323
synthetic,E,,synth_E_167,7.399225,3.910636,-0.88366026,-0.5112118,2.2077327,1.545011,1.907571,2.2024214,2.4441907,1.8641322,0.81488645,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.88972,-0.84214866,1.6402138,0.69217736,-0.03396617
synthetic,E,,synth_E_168,14.770323,3.3436387,-0.90904665,-0.511799,2.2798831,1.939897,2.5114007,2.8724327,3.1381052,2.6786158,1.2297333,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.2853546,-2.0098448,-0.30116987,0.7371478,0.491961
synthetic,E,,synth_E_169,12.368631,3.6377826,-0.90958273,-0.51185775,2.2064946,1.812663,2.2607415,2.619164,2.9095798,2.851638,1.3744285,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.06916809,-1.1585917,0.3567196,0.9139831,0.42180514
synthetic,E,,synth_E_170,17.327927,2.8376205,-0.9061102,-0.51202124,2.5733693,2.281014,3.1674268,3.6111672,3.9419825,4.839952,3.42329,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.6853943,0.0033521652,-0.627197,0.39193845,1.967504
synthetic,E,,synth_E_171,12.5495615,4.2041245,-0.91750467,-0.51198083,2.284696,1.7863652,2.3494816,2.7800586,3.1144063,2.4027176,0.9900653,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.23242188,-1.7678922,0.8470174,1.0512825,0.11710848
synthetic,E,,synth_E_172,8.047787,3.8205588,-0.89061224,-0.5113717,2.414849,1.6612979,2.228577,2.473566,2.625787,1.3281341,0.4037497,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.313303,-1.6102064,1.6931499,0.29254103,-0.2092251
synthetic,E,,synth_E_173,6.8519287,3.248726,-0.8681691,-0.5112954,2.1131175,1.9146979,2.753361,3.1595998,3.4373615,5.551934,3.7794766,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.7798882,3.726908,2.0913358,-0.13520823,1.5173106
synthetic,E,,synth_E_174,24.453514,1.3344347,-0.9909073,-0.50957745,2.93341,2.783809,3.8034523,4.2171297,4.507391,1.125928,0.11606661,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,11.152056,-6.2685604,-3.0198193,-1.1785275,0.6624426
synthetic,E,,synth_E_175,17.157705,3.4911435,-0.9159674,-0.51186323,2.8444414,2.3441458,3.2543716,3.632169,3.884987,1.0206511,0.14125156,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.440941,-4.4734373,0.023199439,-0.086836204,0.06914367
synthetic,E,,synth_E_176,23.530975,2.5004475,-1.0291665,-0.5101799,2.8852203,2.8208492,3.801775,4.1968913,4.450015,1.2959751,0.36452243,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,10.488583,-5.8673286,-1.9440433,-0.47784895,0.621769
synthetic,E,,synth_E_177,11.986972,3.966788,-0.89083624,-0.5115114,2.4335628,1.8263,2.4570725,2.770669,3.0258508,1.8436687,0.5812091,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.44567394,-2.2178588,0.9063543,0.6776542,-0.064844474
synthetic,E,,synth_E_178,8.449415,3.3935478,-0.8530535,-0.51033163,2.2469494,1.648436,2.166611,2.4973469,2.728425,1.500625,0.623049,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.946,-1.4622862,1.2442361,0.1162997,0.017258123
synthetic,E,,synth_E_179,10.111542,4.5339494,-0.90893567,-0.51189685,2.3361523,1.8246226,2.3549182,2.6526632,2.8609908,2.2333112,1.0269791,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.0156193,-1.2395599,1.7305082,1.0176278,0.056787506
synthetic,E,,synth_E_180,8.831622,4.5168304,-0.8971102,-0.5116567,2.3136425,1.5524503,2.0939674,2.5142646,2.8385382,1.8119489,0.6379397,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.4024773,-1.3820243,1.9104587,0.9413909,-0.23450647
synthetic,E,,synth_E_181,18.468136,1.7631544,-0.9792536,-0.5106796,2.5939844,2.4901335,3.4461858,3.8674202,4.135319,5.0932026,1.9625394,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.7154293,-0.45407653,-1.639568,-0.61737794,0.7381277
synthetic,E,,synth_E_182,14.154657,2.0727181,-0.90082115,-0.51072365,2.6136842,2.329818,3.2225952,3.546825,3.7138426,3.2040849,1.5285097,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.185194,-1.0895109,-0.32046366,-0.9222001,0.7215637
synthetic,E,,synth_E_183,6.00631,2.7324982,-0.8683157,-0.5110592,1.9356622,1.7255723,2.5078256,2.9836197,3.3300078,5.4274354,3.4092164,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.7782173,3.7688253,1.711897,-0.40949637,1.2546449
synthetic,E,,synth_E_184,10.75319,4.190878,-0.9155631,-0.5118047,2.2508214,1.7250265,2.2615721,2.6437755,2.9432583,2.2718468,0.94567347,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.4937811,-1.389064,1.2392052,0.91703105,0.043504134
synthetic,E,,synth_E_185,10.672755,3.028497,-0.89653695,-0.5118195,2.1535926,1.8729138,2.660404,3.0790641,3.3606727,5.695806,3.7891655,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.38698387,2.7536852,0.7458271,0.39267528,1.7038887
synthetic,E,,synth_E_186,10.5917225,3.5855234,-0.882157,-0.5113578,2.2896342,1.960672,2.5879648,2.8690012,3.078866,4.032042,1.8470132,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.0397463,0.5971129,1.0220431,0.50237423,0.3843919
synthetic,E,,synth_E_187,12.497747,3.1355834,-0.90062416,-0.5118294,2.4480143,2.1551585,3.0396724,3.495184,3.7805092,5.970408,3.7835147,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.604682,2.499727,0.7388314,0.23459817,1.6567364
synthetic,E,,synth_E_188,3.5783012,3.0980716,-0.8134207,-0.5088108,1.8212254,0.9554315,1.1283445,1.4867297,1.7347127,1.0236454,0.4661652,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-9.125786,-0.6035101,1.3807298,0.42884403,-0.11053337
synthetic,E,,synth_E_189,14.023919,3.1732183,-0.90523505,-0.5118679,2.3537939,2.1135929,2.91782,3.245693,3.4784162,5.910368,3.5241313,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.806137,1.8897421,0.07667875,0.7071369,1.5289421
synthetic,E,,synth_E_190,14.597356,4.6978827,-0.9336063,-0.5120987,2.4672003,1.983078,2.6578,3.0140402,3.2879307,1.9119804,0.66331637,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.1333447,-2.9261458,0.9027451,1.262624,-0.008048758
synthetic,E,,synth_E_191,7.2567844,3.9818199,-0.87621593,-0.5109065,2.2264767,1.5933281,1.960491,2.2752523,2.5423925,1.9817063,0.9449225,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.924199,-0.6511049,1.8103613,0.6550025,0.025014773
synthetic,E,,synth_E_192,13.953176,4.3250113,-0.91739655,-0.51205623,2.889606,2.3776364,3.221337,3.4228296,3.5380635,1.3486166,0.563015,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.6717758,-3.202973,1.4151369,0.27924573,0.09673138
synthetic,E,,synth_E_193,17.4285,2.3045084,-0.90332174,-0.51173866,2.733192,2.394818,3.3677118,3.8157883,4.104823,4.049804,2.744384,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.6033516,-0.88695526,-0.79791737,-0.36088252,1.6702367
synthetic,E,,synth_E_194,5.20357,3.9830148,-0.8350416,-0.5099304,2.0490732,1.4074258,1.5134428,1.8401561,2.165227,1.8559711,1.1485283,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-7.0405984,-0.14338934,2.0065331,0.882357,0.1812792
synthetic,E,,synth_E_195,15.817802,3.27603,-0.9781013,-0.5111661,2.661786,2.512037,3.4530473,3.863337,4.1297336,1.4366847,0.42035392,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.4644566,-3.5751655,0.43003666,-0.6217863,0.14723648
synthetic,E,,synth_E_196,24.549921,1.1251483,-1.0057253,-0.51002365,2.4971106,2.4406826,3.3480422,3.82999,4.1647177,3.9464293,1.512444,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,11.739429,-3.347424,-3.857007,-0.2721203,1.0891094
synthetic,E,,synth_E_197,5.4687357,3.4920616,-0.84833944,-0.51027626,2.114324,1.5914032,1.867557,2.1108587,2.3235323,1.701761,1.0557222,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-6.734767,-0.3205644,1.8633584,0.23531856,0.2242632
synthetic,E,,synth_E_198,10.948681,3.9855015,-0.87975585,-0.51126933,2.2403498,1.746049,2.3071609,2.6229107,2.8458056,1.6753567,0.6658729,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.5251617,-2.0563543,1.0439402,0.7364495,0.027909413
synthetic,E,,synth_E_199,18.960253,2.5399227,-1.0075109,-0.51029474,2.9354827,2.7799275,3.7815416,4.076411,4.219818,1.1877459,0.19172892,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.2952003,-4.705518,-0.6896397,-1.0173045,0.28044754
synthetic,F,,synth_F_000,6.448696,2.7226954,-0.86243445,-0.50997365,1.8414491,1.5090426,1.8667082,2.2240465,2.4954429,3.2731571,0.794438,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-5.5421095,0.7931154,0.8275527,-0.041428313,-0.38248587
synthetic,F,,synth_F_001,17.329714,2.9480193,-0.95339334,-0.5112304,2.564274,2.2445621,3.0569859,3.5606303,3.9131856,3.6240904,0.6061089,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.1543064,-2.0039663,-0.78834856,0.062206984,-0.26371622
synthetic,F,,synth_F_002,15.313499,3.1139078,-0.94650996,-0.51140237,2.2428222,1.9914387,2.6973925,3.1063542,3.3684478,4.0087705,0.59230256,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.1582623,-1.1391323,-0.6467447,0.49321306,-0.49090815
synthetic,F,,synth_F_003,14.825923,2.9769943,-0.9309451,-0.5116127,2.5235136,2.4004712,3.2043972,3.476918,3.590448,6.348761,2.4061227,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.6980019,1.7282445,-0.1759938,0.30213827,0.41599822
synthetic,F,,synth_F_004,13.404307,2.6031442,-0.9238093,-0.511736,2.4128704,2.3432007,3.2244906,3.6666226,3.9660532,8.584763,3.7686985,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.1394558,4.6361046,0.01045835,0.07655211,0.90584946
synthetic,F,,synth_F_005,6.665603,2.6200347,-0.8866634,-0.51076,2.216292,1.6984984,2.2895381,2.5416298,2.7342203,2.0511174,0.25286472,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-5.473239,-0.49739206,1.1782783,-0.7151816,-0.47663736
synthetic,F,,synth_F_006,18.486444,2.6460454,-0.963714,-0.5110043,2.4006364,2.2261212,2.994942,3.3886578,3.6638997,3.0015721,0.18021335,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.8645554,-3.0272222,-1.5031883,0.10248859,-0.33218557
synthetic,F,,synth_F_007,14.367964,2.724755,-0.92604804,-0.511653,2.6615894,2.5552871,3.558252,3.9790769,4.2691545,8.974425,4.039112,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.3498745,4.813339,0.18114364,-0.03696744,1.0394711
synthetic,F,,synth_F_008,12.598453,2.5186512,-0.92458355,-0.5116123,2.3215716,2.234858,3.124723,3.6082122,3.9632409,9.09546,4.1102695,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.513935,5.439659,0.07722151,0.091630355,1.0261159
synthetic,F,,synth_F_009,17.334805,2.3666592,-0.9472106,-0.5117175,2.7606819,2.6078537,3.5944576,3.9735706,4.2264237,8.048707,3.3366883,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.7001324,2.9229884,-0.87782216,-0.044704437,0.89458776
synthetic,F,,synth_F_010,12.1678095,2.3788319,-0.9257292,-0.5114358,2.3988893,2.3325913,3.2654982,3.7139056,4.03211,8.7540245,3.6596577,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.0701408,5.1376066,0.22044122,-0.29987282,0.7167969
synthetic,F,,synth_F_011,11.123804,3.07179,-0.91402316,-0.51130855,2.0552688,1.709588,2.2715957,2.6816618,2.9788845,3.6641517,0.53713334,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.95760345,-0.2841401,0.118308544,0.33462155,-0.60587186
synthetic,F,,synth_F_012,6.192571,2.9710789,-0.8529863,-0.50982755,2.0598936,1.6906905,2.2164927,2.5003386,2.6766875,2.488799,0.50650847,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-5.782566,0.07929587,1.446313,-0.3901351,-0.45436203
synthetic,F,,synth_F_013,13.735051,3.2498872,-0.92730063,-0.5114432,2.4459496,2.2687542,2.9601357,3.2981796,3.5686216,4.366063,1.1943792,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.0601196,-0.15366793,0.23577058,0.14908369,-0.15275167
synthetic,F,,synth_F_014,13.000013,3.0277243,-0.93049365,-0.51152855,2.170475,2.071816,2.5901086,2.9190128,3.1780925,6.1550117,2.2360115,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.656168,1.9748075,-0.20953655,0.7023557,0.25160003
synthetic,F,,synth_F_015,17.379936,3.0214949,-0.9587053,-0.51136607,2.5484562,2.46767,3.3496726,3.7630572,4.048332,3.7903464,0.76184195,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.391512,-1.8030663,-0.5351728,-0.12246205,-0.1843072
synthetic,F,,synth_F_016,12.388494,3.2773304,-0.92130363,-0.5114448,2.504588,2.3774593,3.2331264,3.625595,3.9046047,3.2888162,0.7136354,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.73220253,-0.84781003,1.0022973,-0.57949847,-0.34011257
synthetic,F,,synth_F_017,13.136361,2.4492984,-0.93131256,-0.5116807,2.6434424,2.49752,3.5157387,3.9272516,4.2108583,8.442373,3.7007117,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.0258522,4.605034,0.30658948,-0.43291533,0.88277173
synthetic,F,,synth_F_018,10.057819,2.4108634,-0.90884113,-0.5115133,2.2691734,2.2203598,3.1192248,3.5483434,3.851572,8.256155,3.5628407,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.06306553,5.2559977,0.70080125,-0.44167304,0.6927562
synthetic,F,,synth_F_019,9.602739,2.91371,-0.9089257,-0.5114039,2.220532,2.141343,2.8083744,3.1657894,3.3966417,6.268168,2.4811652,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.218029,3.179047,0.9301199,-0.09625898,0.275599
synthetic,F,,synth_F_020,8.237853,2.5241303,-0.91313195,-0.5110596,2.1738138,2.0292299,2.6240797,2.9285088,3.1801019,3.1236856,0.866921,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.5210094,0.254619,0.9933449,-0.84756315,-0.18642376
synthetic,F,,synth_F_021,16.006922,2.8357725,-0.96112686,-0.51149935,2.352075,2.341238,3.1576743,3.566381,3.8489437,5.994229,1.9584816,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.6497154,0.9488647,-0.6064105,0.20470469,0.17759229
synthetic,F,,synth_F_022,16.085741,3.1812637,-0.9564416,-0.5113021,2.4555504,2.2768104,3.0082734,3.3461156,3.5280366,4.8987813,1.4407594,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.3218613,-0.27649617,-0.50438833,0.5129383,0.027946249
synthetic,F,,synth_F_023,6.920987,2.6199868,-0.89022154,-0.5109929,1.7346478,1.4178917,1.7991182,2.1854587,2.5085223,3.2763605,0.6018026,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-5.1793766,0.6025531,0.5239965,-0.0030077547,-0.52673155
synthetic,F,,synth_F_024,18.337196,2.9784799,-0.9595819,-0.51139235,2.8611615,2.5833101,3.5025356,3.8079169,3.9956017,2.952265,0.45116815,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.081236,-2.926361,-0.637622,-0.24860363,-0.14085673
synthetic,F,,synth_F_025,17.498838,3.1461887,-0.9639537,-0.5110832,2.7161963,2.5083299,3.465348,3.9011314,4.1828666,2.9802346,0.3142131,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.3645973,-2.7039573,-0.2836386,-0.33346313,-0.3590654
synthetic,F,,synth_F_026,14.103696,3.3016474,-0.93500555,-0.51144195,2.432248,2.2253273,2.8655996,3.254021,3.5258658,4.7755604,1.3483691,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.4730625,0.14426827,0.07758665,0.37822968,-0.13230859
synthetic,F,,synth_F_027,22.835888,1.8779689,-0.96608484,-0.5113713,3.1297956,2.9311116,4.0052533,4.3211045,4.510924,3.1218395,0.95691174,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,10.414936,-3.77748,-2.1123157,-0.88829064,0.62969005
synthetic,F,,synth_F_028,9.478862,3.244827,-0.90142965,-0.511135,2.5121121,2.1854062,2.8633804,3.1688006,3.3539443,3.3072543,0.9652631,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.1159716,0.049203396,1.4360906,-0.45491582,-0.21601902
synthetic,F,,synth_F_029,5.7164435,2.1330254,-0.88785535,-0.5112772,1.7307897,1.8996631,2.687786,3.1694157,3.5511982,8.1047125,3.6169648,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-4.302191,6.390542,1.2637366,-0.7528189,0.6399298
synthetic,F,,synth_F_030,11.912677,3.4898932,-0.91275555,-0.51130444,2.4886234,2.1653042,2.9262676,3.288572,3.5442579,3.6318474,0.8721571,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.22410011,-0.40652847,0.94504035,-0.03750287,-0.34089446
synthetic,F,,synth_F_031,15.114116,3.2657545,-0.95099425,-0.51150554,2.6652455,2.4334414,3.2227893,3.5442302,3.7588754,4.3296947,1.3833257,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.4658985,-0.5053227,0.16208053,0.068345144,0.0869893
